code,name,unit,stock,deal,free,pur_deal,pur_free,cost,value,mrp,pur_rate,rate,company,manufact,rackno
"17875","CHEKMET 400 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"17926","CHEKMET-OLB TAB*  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"19753","CHEKMET-O TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"2578","CHELFERON CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LEBEN LABORATORIES PVT.LTD.","",""
"2647","CHELFERRON SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LEBEN LABORATORIES PVT.LTD.","",""
"2641","CHERANA COUGH LOZE.  6 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"2632","CHERI CAP.  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDCHEMIE HEALTH SEPCIA.P.LTD.","",""
"2651","CHERICOF JUNIOR SYP 60 ML8 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2636","CHERICOF-LS SYP SUGAR FREE 100","PCS",2.000,0,0,0,0,88.9150,177.83,117.00,83.57,0.00,"RANBAXY.","",""
"2569","CHERICOF SYRUP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2570","CHERICOF SYRUP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2568","CHERICUF SOFT GEL  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"27553","CHERI-FOL CAP  15CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDCHEMIE HEALTH SEPCIA.P.LTD.","",""
"2631","CHERI SYRUP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDCHEMIE HEALTH SEPCIA.P.LTD.","",""
"31086","CHERI XT  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDCHEMIE HEALTH SEPCIA.P.LTD.","",""
"31665","CHERI XT SYP 100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDCHEMIE HEALTH SEPCIA.P.LTD.","",""
"23292","CHESCARE SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHINE PHARMACEUTICALS LTD.","",""
"24608","CHESCARE SYP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHINE PHARMACEUTICALS LTD.","",""
"22038","CHESTON CS EXP  60ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"2571","CHESTON DT  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"2573","CHESTON EXP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"2572","CHESTON EXPECT  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"2574","CHEWCEE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PFIZER PRODUCT INDIA PVT LTD","",""
"2575","CHEWTABS  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"USV","",""
"2576","CHICKEN OF ESSENCE  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SMITH","",""
"2648","CHILDRYL COUGH SYRUP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MANDAR PHARMA","",""
"2627","CHIMIE LIQ  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WELFO","",""
"29860","CHIROCYST TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TTK","",""
"28558","CHIROPEX CREAM  30GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HIMALAYA DRUG","",""
"15050","CHITOSLIM TAB  2 JAR","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ESKAG PHARMA PVT.LTD.","",""
"20419","CHLODIN A OINT  10 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DRAKT PHARMACEUTICAL PVT.LTD.","",""
"2625","CHLODIN CREAM  10 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DRAKT PHARMACEUTICAL PVT.LTD.","",""
"2633","CHLODIN MOUTH WASH  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DRAKT PHARMACEUTICAL PVT.LTD.","",""
"22186","CHLORAMIT-H TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"D.D.PHARMA","",""
"2592","CHLORAMIT TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"D.D.PHARMA","",""
"2577","CHLORAMPHENICAL 250 CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PFIZER PRODUCT INDIA PVT LTD","",""
"2580","CHLORAMPHENICAL 500 CAP  6 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEYS MEDICAL STORES","",""
"2629","CHLORAMPHENICOL 250 CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENERICS COMPANY","",""
"2630","CHLORAMPHENICOL DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENERICS COMPANY","",""
"18407","CHLORDYL-H TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"D.D.PHARMA","",""
"16798","CHLORDYL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"D.D.PHARMA","",""
"19725","CHLORFLUHEX TAB  10","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ANACHEM","",""
"2581","CHLORFORMIN TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"2582","CHLORIJOK TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DABUR INDIA LTD.","",""
"2584","CHLOROCOL D EYE DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"29221","CHLOROCOL DROP  10ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"2585","CHLOROCOL EYE DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"2583","CHLOROCOL EYE OINT  3 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"2586","CHLOROCOL H  OINT  3 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"2588","CHLOROFLUHEX TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMASIA.","",""
"2589","CHLOROMET DM DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"2590","CHLOROMET DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"2591","CHLOROMIT H TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"D.D.PHARMA","",""
"2626","CHLOROMYCETIN 250 CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PFIZER PRODUCT INDIA PVT LTD","",""
"2579","CHLOROMYCETIN 500 CAP  6 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PFIZER PRODUCT INDIA PVT LTD","",""
"2593","CHLOROMYCETIN APPLICAP  50 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PFIZER PRODUCT INDIA PVT LTD","",""
"2594","CHLOROMYCETIN EAR DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PFIZER PRODUCT INDIA PVT LTD","",""
"2595","CHLOROMYCETIN SYP. (P.D)  60 M","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PFIZER PRODUCT INDIA PVT LTD","",""
"14328","CHLOROSUN-DM EYE DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUNWAYS (INDIA) PVT.LTD.","",""
"2596","CHLOROSUN DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUNWAYS (INDIA) PVT.LTD.","",""
"27353","CHLOROSUN H EYE OINTMENT  5 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUNWAYS (INDIA) PVT.LTD.","",""
"2597","CHLOROTREM 100 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TRIKO.","",""
"2599","CHLOROTREM 50 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TRIKO.","",""
"2600","CHLOROZYME SYP  110 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BARAN AND BROTH","",""
"2601","CHLOROZYME SYP  220 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BARAN AND BROTH","",""
"2602","CHLOROZYME TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BARAN AND BROTH","",""
"2622","CHLORPROMAZINE 10 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"2619","CHLORPROMAZINE 25 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"2618","CHLORPROMAZINE 50 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"2624","CHLORPROMAZINE INJ  2 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"2644","CHOCOFER SYRUP  150 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GALPA","",""
"2643","CHOCOFER TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GALPA","",""
"26188","CHOICE TAB  21,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SURGICAL","",""
"2649","CHOLECHEK-10 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDOCO REMEDIES LTD.","",""
"2650","CHOLECHEK-20 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDOCO REMEDIES LTD.","",""
"14171","CHOLECHEK-MB 10 TAB *  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDOCO REMEDIES LTD.","",""
"14170","CHOLECHEK-MB 5 TAB *  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDOCO REMEDIES LTD.","",""
"2635","CHOLESTAT 10 MG TAB  7 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KOPRAN","",""
"2634","CHOLESTAT 20 MG TAB  7 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KOPRAN","",""
"2646","CHOLESTAT 5 MG TAB  7 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KOPRAN","",""
"15864","CHOLIV DROPS  15 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CAPLET","",""
"2645","CHOLIV-L SYP  200ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CAPLET","",""
"2604","CHOLIV SYP.  200 ML","PCS",1.000,0,0,0,0,107.3500,107.35,139.77,99.84,0.00,"CAPLET","",""
"21810","CHOLRICH TABS  30 'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BAJAJ MEDICARE","",""
"19925","CHOLTRAN ORAL SACH  5 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA PHARMA LIMITED","",""
"28321","CHONDRYL TAB  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AREX PHARMA","",""
"2606","CHROMALIN TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SMITH","",""
"2607","CHROMERGEN TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LIFE PHARMACEUTICALS","",""
"25465","CHROMINAC-A TAB  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TTK","",""
"2608","CHROMOSTAT INJ  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LIFE PHARMACEUTICALS","",""
"2610","CHROMOSTAT INJ  2 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LIFE PHARMACEUTICALS","",""
"2611","CHROMOSTAT TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LIFE PHARMACEUTICALS","",""
"2612","CHYAWANPRASH DABUR  1 KG","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DABUR INDIA LTD.","",""
"2613","CHYAWANPRASH DABUR  250 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DABUR INDIA LTD.","",""
"2614","CHYAWANPRASH M  500 GM","PCS",1.000,0,0,0,0,215.0400,215.04,235.00,200.00,0.00,"DABUR INDIA LTD.","",""
"28737","CHYMOCAD TAB  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA ZYDUS","",""
"20848","CHYMOCIP 20MG TAB  6 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"28542","CHYMOFLAM TAB  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AGLOWMED LTD","",""
"29084","CHYMOGRAM PLUS  10TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CFL PHARMACEUTICALS LTD.","",""
"2637","CHYMOLASE TAB  6 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PRIDE PHARMACEUTICALS","",""
"27779","CHYMORAL AP  10'S","PCS",1.000,0,0,0,0,145.3000,145.30,191.20,136.57,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"29649","CHYMORAL BR  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"2615","CHYMORAL FORTE DS TAB  8 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"2616","CHYMORAL FORTE TAB  20 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"21368","CHYMORAL PLUS TAB  15'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"2628","CHYMORAL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"2617","CHYMUTRIP TAB  12 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BOMBAY TABS.","",""
"32018","CIALIS 20 MG","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN FORMICA","",""
"26056","CIALO LOTION  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2652","CIBACTIN 400 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMAMEN","",""
"2761","CIBACTIN 800 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMAMEN","",""
"2778","CIBAZOL OINT  10 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"2789","CIBAZOL POWDER  20 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"2738","CIBID-500 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DYNO","",""
"24353","CIBIS TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA ZYDUS","",""
"32250","CIBOZ 400MG TAB 10","TAB.",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA ZYDUS","",""
"24907","CIBRIM-T DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUNWAYS (INDIA) PVT.LTD.","",""
"24908","CIBRIM-Z DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUNWAYS (INDIA) PVT.LTD.","",""
"2800","CIBUTOL 800 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMAMEN","",""
"2811","CICADI 250 MG TAB  30 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SERUM.INSTITUTE.","",""
"2822","CICADI 500 MG TAB  15 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SERUM.INSTITUTE.","",""
"19260","CICLOSPRAY  100MD","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"2833","CIDAPRIM FORTE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAGAT PHARMA","",""
"2842","CIDAPRIM SUSP.  50 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAGAT PHARMA","",""
"2653","CIDAZOL  1T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAGAT PHARMA","",""
"2664","CIDAZOL SYP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAGAT PHARMA","",""
"2675","CIDER SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DRAKT PHARMACEUTICAL PVT.LTD.","",""
"22298","CIDIP-100MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEEP PHARMA","",""
"26359","CIDIP-200 MG TAB  6S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEEP PHARMA","",""
"25273","CIDIP 50 DRY SYP  30 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEEP PHARMA","",""
"30951","CIDMUS 100MG 14 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN CVN PINACLE","",""
"31876","CIDMUS 200 MG 7 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN CVN PINACLE","",""
"31007","CIDMUS 50 MG 10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN CVN PINACLE","",""
"17571","CIDOGREL-A TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KARNATAKA ANTIBIOTIC","",""
"16795","CIDOGREL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KARNATAKA ANTIBIOTIC","",""
"2686","CIDOMEX 250.  6 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SANAFI","",""
"2696","CIDORESP 250 MG CAP  15 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SANAFI","",""
"2707","CIDORESP 500 MG CAP  15 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SANAFI","",""
"2718","CIDRO 500 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"REKVINA.","",""
"2757","CIFELL-500 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BEWELL LABS PVT.LTD","",""
"2728","CIFIZOX 1 GM INJ  1 VIAL","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"2739","CIFLAXON EYE DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FDC","",""
"16688","CIFLEX-500  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FLORENCE","",""
"2753","CIFOMED-100 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AGLOWMED LTD","",""
"2694","CIFOMED 250 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AGLOWMED LTD","",""
"2695","CIFOMED 500 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AGLOWMED LTD","",""
"2711","CIFOMED 750 MG TAB  6 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AGLOWMED LTD","",""
"2742","CIFOMED EYE/EAR DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AGLOWMED LTD","",""
"2743","CIFOMED-TZ SUP  30 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AGLOWMED LTD","",""
"2710","CIFOMED TZ TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AGLOWMED LTD","",""
"2750","CIFRAN 100 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2762","CIFRAN 250 MG TAB  10 T","PCS",1.000,0,0,0,0,18.4400,18.44,24.52,17.51,0.00,"RANBAXY.","",""
"2769","CIFRAN 500 MG TAB  10 T","PCS",2.000,0,0,0,0,35.7050,71.41,47.48,33.91,0.00,"RANBAXY.","",""
"2770","CIFRAN 750 TAB  4 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2772","CIFRAN CTH TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2771","CIFRAN CT TAB  10 T","PCS",2.000,0,0,0,0,127.8450,255.69,170.00,121.43,0.00,"RANBAXY.","",""
"2773","CIFRAN DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2774","CIFRAN I.V INJ  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2766","CIFRAN OD 1GM TAB  5TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"2746","CIFRAN-OD 500 TAB  5 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"17880","CIFRAN OZ TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"20078","CILACAR 10MG TAB  15 TAB","PCS",3.000,0,0,0,0,177.9200,533.76,234.09,167.22,0.00,"UNIQUE.","",""
"24697","CILACAR 20  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"20165","CILACAR 5MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"30740","CILACAR C  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"30676","CILACAR C 6.25TAB  10T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"28183","CILACAR CH  10T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"30675","CILACAR M 10/25  10T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"27002","CILACAR M 10/50 TAB  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"30714","CILACAR O 20 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"30880","CILACAR O 40 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"30767","CILACAR OC  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"30677","CILACAR T 80  10T","PCS",2.000,0,0,0,0,280.0000,560.00,368.40,263.16,0.00,"UNIQUE.","",""
"30678","CILACAR TC 12.5  10T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"30680","CILACAR TC 6.25  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"32323","CILACAR TM 50MG TAB 15","TAB.",3.000,0,0,0,0,146.5150,439.55,192.77,137.70,0.00,"J.B","",""
"24037","CILACAR T TAB  14 TAB","PCS",8.000,0,0,0,0,213.2700,1706.16,283.59,202.57,0.00,"UNIQUE.","",""
"28915","CILADUO 10 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"29682","CILADUO 20 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"28916","CILADUO 5 MG  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"28970","CILAMET XL 10/25 15T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA CDC","",""
"28971","CILAMET XL 10/50 15T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA CDC","",""
"32030","CILAMET XL 20/25 10T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA CDC","",""
"31732","CILAMET XL 20/50 15 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA CDC","",""
